,Year,Month,births,country,deaths
8867,2014,December,976.0,Suriname,321.0
8868,2013,Total,10012.0,Suriname,3557.0
8869,2013,January,850.0,Suriname,287.0
8870,2013,February,717.0,Suriname,264.0
8871,2013,March,827.0,Suriname,299.0
8872,2013,April,874.0,Suriname,297.0
8873,2013,May,800.0,Suriname,283.0
8874,2013,June,728.0,Suriname,268.0
8875,2013,July,745.0,Suriname,332.0
8876,2013,August,821.0,Suriname,316.0
8877,2013,September,872.0,Suriname,285.0
8878,2013,October,933.0,Suriname,318.0
8879,2013,November,898.0,Suriname,314.0
8880,2013,December,947.0,Suriname,294.0
8881,2012,Total,10217.0,Suriname,3687.0
8882,2012,January,859.0,Suriname,289.0
8883,2012,February,758.0,Suriname,313.0
8884,2012,March,817.0,Suriname,320.0
8885,2012,April,812.0,Suriname,306.0
8886,2012,May,800.0,Suriname,313.0
8887,2012,June,722.0,Suriname,315.0
8888,2012,July,759.0,Suriname,305.0
8889,2012,August,883.0,Suriname,318.0
8890,2012,September,924.0,Suriname,309.0
8891,2012,October,955.0,Suriname,279.0
8892,2012,November,939.0,Suriname,280.0
8893,2012,December,989.0,Suriname,340.0
8894,2011,Total,9703.0,Suriname,3441.0
8895,2011,January,770.0,Suriname,291.0
8896,2011,February,686.0,Suriname,246.0
8897,2011,March,766.0,Suriname,310.0
8898,2011,April,714.0,Suriname,311.0
8899,2011,May,749.0,Suriname,292.0
8900,2011,June,788.0,Suriname,268.0
8901,2011,July,724.0,Suriname,279.0
8902,2011,August,816.0,Suriname,277.0
8903,2011,September,920.0,Suriname,284.0
8904,2011,October,984.0,Suriname,309.0
8905,2011,November,948.0,Suriname,298.0
8906,2011,December,838.0,Suriname,276.0
8907,2010,Total,9712.0,Suriname,3484.0
8908,2010,January,830.0,Suriname,322.0
8909,2010,February,705.0,Suriname,259.0
8910,2010,March,818.0,Suriname,287.0
8911,2010,April,715.0,Suriname,280.0
8912,2010,May,681.0,Suriname,298.0
8913,2010,June,720.0,Suriname,271.0
8914,2010,July,782.0,Suriname,279.0
8915,2010,August,861.0,Suriname,310.0
8916,2010,September,961.0,Suriname,300.0
8917,2010,October,921.0,Suriname,313.0
8918,2010,November,901.0,Suriname,273.0
8919,2010,December,817.0,Suriname,292.0
8920,2019,January,9603.0,Sweden,8329.0
8921,2019,February,8806.0,Sweden,7446.0
8922,2019,March,9799.0,Sweden,7764.0
8923,2019,April,10059.0,Sweden,7335.0
8924,2019,May,10272.0,Sweden,7116.0
8925,2019,July,10468.0,Sweden,6907.0
8926,2019,August,10233.0,Sweden,6987.0
8927,2019,September,9332.0,Sweden,6819.0
8928,2019,October,9345.0,Sweden,7506.0
8929,2019,November,8421.0,Sweden,7418.0
8930,2018,Total,115832.0,Sweden,92185.0
8931,2018,January,9378.0,Sweden,8803.0
8932,2018,February,8722.0,Sweden,8337.0
8933,2018,March,10077.0,Sweden,9437.0
8934,2018,April,10227.0,Sweden,7797.0
8935,2018,May,10498.0,Sweden,6953.0
8936,2018,June,10154.0,Sweden,6663.0
8937,2018,July,10431.0,Sweden,7468.0
8938,2018,August,10418.0,Sweden,6971.0
8939,2018,September,9624.0,Sweden,6952.0
8940,2018,October,9401.0,Sweden,7440.0
8941,2018,November,8549.0,Sweden,7102.0
8942,2018,December,8353.0,Sweden,8014.0
8943,2017,Total,115416.0,Sweden,91972.0
8944,2017,January,9491.0,Sweden,9282.0
8945,2017,February,9110.0,Sweden,8025.0
8946,2017,March,9997.0,Sweden,8248.0
8947,2017,April,9945.0,Sweden,7731.0
8948,2017,May,10571.0,Sweden,7488.0
8949,2017,June,9895.0,Sweden,6837.0
8950,2017,July,10503.0,Sweden,6927.0
8951,2017,August,10147.0,Sweden,6996.0
8952,2017,September,9555.0,Sweden,6913.0
8953,2017,October,9381.0,Sweden,7587.0
8954,2017,November,8580.0,Sweden,7482.0
8955,2017,December,8241.0,Sweden,8259.0
8956,2016,Total,117425.0,Sweden,90982.0
8957,2016,January,9677.0,Sweden,8689.0
8958,2016,February,9349.0,Sweden,7811.0
8959,2016,March,10246.0,Sweden,8163.0
8960,2016,April,10130.0,Sweden,7545.0
8961,2016,May,10758.0,Sweden,7134.0
8962,2016,June,10262.0,Sweden,6703.0
8963,2016,July,10455.0,Sweden,7231.0
8964,2016,August,10121.0,Sweden,7157.0
8965,2016,September,10020.0,Sweden,6871.0
8966,2016,October,9365.0,Sweden,7484.0
8967,2016,November,8537.0,Sweden,7550.0
8968,2016,December,8505.0,Sweden,8458.0
8969,2015,Total,114870.0,Sweden,90907.0
8970,2015,January,9460.0,Sweden,8665.0
8971,2015,February,8776.0,Sweden,8092.0
8972,2015,March,9501.0,Sweden,8666.0
8973,2015,April,9982.0,Sweden,7731.0
8974,2015,May,10224.0,Sweden,7351.0
8975,2015,June,9981.0,Sweden,6846.0
8976,2015,July,10455.0,Sweden,7120.0
8977,2015,August,9964.0,Sweden,6814.0
8978,2015,September,9938.0,Sweden,7006.0
8979,2015,October,9614.0,Sweden,7239.0
8980,2015,November,8563.0,Sweden,7343.0
8981,2015,December,8412.0,Sweden,7943.0
8982,2014,Total,114907.0,Sweden,88976.0
8983,2014,January,9122.0,Sweden,8103.0
8984,2014,February,8804.0,Sweden,7407.0
8985,2014,March,10034.0,Sweden,7688.0
8986,2014,April,10277.0,Sweden,7212.0
8987,2014,May,10319.0,Sweden,7387.0
8988,2014,June,10180.0,Sweden,6816.0
8989,2014,July,10560.0,Sweden,7383.0
8990,2014,August,10095.0,Sweden,7195.0
8991,2014,September,9641.0,Sweden,6990.0
8992,2014,October,9304.0,Sweden,7453.0
8993,2014,November,8403.0,Sweden,7252.0
8994,2014,December,8168.0,Sweden,8068.0
8995,2013,Total,113593.0,Sweden,90402.0
8996,2013,January,9500.0,Sweden,8789.0
8997,2013,February,8717.0,Sweden,7932.0
8998,2013,March,9916.0,Sweden,8565.0
8999,2013,April,10034.0,Sweden,7908.0
9000,2013,May,10230.0,Sweden,7196.0
9001,2013,June,9716.0,Sweden,6836.0
9002,2013,July,10506.0,Sweden,6931.0
9003,2013,August,10199.0,Sweden,6934.0
9004,2013,September,9426.0,Sweden,6842.0
9005,2013,October,9081.0,Sweden,7278.0
9006,2013,November,8167.0,Sweden,7238.0
9007,2013,December,8101.0,Sweden,7933.0
9008,2012,Total,113177.0,Sweden,91938.0
9009,2012,January,9153.0,Sweden,8432.0
9010,2012,February,9282.0,Sweden,8384.0
9011,2012,March,9629.0,Sweden,8753.0
9012,2012,April,9688.0,Sweden,7707.0
9013,2012,May,10049.0,Sweden,7452.0
9014,2012,June,9800.0,Sweden,6790.0
9015,2012,July,10274.0,Sweden,7172.0
9016,2012,August,10224.0,Sweden,7070.0
9017,2012,September,9474.0,Sweden,6937.0
9018,2012,October,9207.0,Sweden,7484.0
9019,2012,November,8268.0,Sweden,7296.0
9020,2012,December,8129.0,Sweden,8439.0
9021,2011,Total,111770.0,Sweden,89938.0
9022,2011,January,9252.0,Sweden,8634.0
9023,2011,February,8517.0,Sweden,7270.0
9024,2011,March,9746.0,Sweden,8139.0
9025,2011,April,9631.0,Sweden,7515.0
9026,2011,May,9957.0,Sweden,7306.0
9027,2011,June,9761.0,Sweden,6709.0
9028,2011,July,10224.0,Sweden,7190.0
9029,2011,August,9978.0,Sweden,7019.0
9030,2011,September,9473.0,Sweden,7101.0
9031,2011,October,8975.0,Sweden,7612.0
9032,2011,November,8258.0,Sweden,7191.0
9033,2011,December,7998.0,Sweden,8200.0
9034,2011,Unknown,0.0,Sweden,52.0
9035,2010,Total,115641.0,Sweden,90487.0
9036,2010,January,9765.0,Sweden,8552.0
9037,2010,February,9228.0,Sweden,7313.0
9038,2010,March,10281.0,Sweden,8064.0
9039,2010,April,10023.0,Sweden,7505.0
9040,2010,May,10113.0,Sweden,7302.0
9041,2010,June,10140.0,Sweden,6854.0
9042,2010,July,10301.0,Sweden,7254.0
9043,2010,August,9996.0,Sweden,7010.0
9044,2010,September,9497.0,Sweden,7082.0
9045,2010,October,9423.0,Sweden,7454.0
9046,2010,November,8501.0,Sweden,7450.0
9047,2010,December,8373.0,Sweden,8602.0
9048,2019,January,6778.0,Switzerland,5968.0
9049,2019,February,6036.0,Switzerland,5940.0
9050,2019,March,6611.0,Switzerland,6006.0
9051,2019,April,6714.0,Switzerland,5389.0
9052,2019,May,7012.0,Switzerland,5437.0
9053,2019,June,6934.0,Switzerland,5075.0
9054,2019,July,7517.0,Switzerland,5316.0
9055,2019,August,7113.0,Switzerland,5100.0
9056,2019,September,7071.0,Switzerland,5172.0
9057,2019,October,6825.0,Switzerland,5527.0
9058,2018,Total,82807.0,Switzerland,65704.0
9059,2018,January,6761.0,Switzerland,6511.0
9060,2018,February,6069.0,Switzerland,5715.0
9061,2018,March,6719.0,Switzerland,6361.0
9062,2018,April,6585.0,Switzerland,5231.0
9063,2018,May,7047.0,Switzerland,5143.0
9064,2018,June,7075.0,Switzerland,4826.0
9065,2018,July,7609.0,Switzerland,5034.0
9066,2018,August,7605.0,Switzerland,5251.0
9067,2018,September,7241.0,Switzerland,5012.0
9068,2018,October,7007.0,Switzerland,5365.0
9069,2018,November,6604.0,Switzerland,5383.0
9070,2018,December,6485.0,Switzerland,5872.0
9071,2017,Total,87381.0,Switzerland,66971.0
9072,2017,January,7078.0,Switzerland,7545.0
9073,2017,February,6610.0,Switzerland,5882.0
9074,2017,March,7184.0,Switzerland,5692.0
9075,2017,April,7059.0,Switzerland,5172.0
9076,2017,May,7604.0,Switzerland,5312.0
9077,2017,June,7369.0,Switzerland,4871.0
9078,2017,July,7802.0,Switzerland,5021.0
9079,2017,August,7659.0,Switzerland,5165.0
9080,2017,September,7508.0,Switzerland,5147.0
9081,2017,October,7447.0,Switzerland,5486.0
9082,2017,November,7001.0,Switzerland,5493.0
9083,2017,December,7060.0,Switzerland,6185.0
9084,2016,Total,87883.0,Switzerland,64964.0
9085,2016,January,7193.0,Switzerland,5831.0
9086,2016,February,6791.0,Switzerland,5554.0
9087,2016,March,7361.0,Switzerland,5827.0
9088,2016,April,6830.0,Switzerland,5125.0
9089,2016,May,7490.0,Switzerland,5221.0
9090,2016,June,7489.0,Switzerland,4988.0
9091,2016,July,7981.0,Switzerland,5150.0
9092,2016,August,7749.0,Switzerland,5075.0
9093,2016,September,7880.0,Switzerland,4977.0
9094,2016,October,7354.0,Switzerland,5541.0
9095,2016,November,6798.0,Switzerland,5561.0
9096,2016,December,6967.0,Switzerland,6114.0
9097,2015,Total,86559.0,Switzerland,67606.0
9098,2015,January,7169.0,Switzerland,6696.0
9099,2015,February,6402.0,Switzerland,6961.0
9100,2015,March,7153.0,Switzerland,6399.0
9101,2015,April,6984.0,Switzerland,5386.0
9102,2015,May,7358.0,Switzerland,5097.0
9103,2015,June,7436.0,Switzerland,4955.0
9104,2015,July,7596.0,Switzerland,5587.0
9105,2015,August,7506.0,Switzerland,5254.0
9106,2015,September,7826.0,Switzerland,5019.0
9107,2015,October,7298.0,Switzerland,5422.0
9108,2015,November,6860.0,Switzerland,5237.0
9109,2015,December,6971.0,Switzerland,5593.0
9110,2014,Total,85287.0,Switzerland,63938.0
9111,2014,January,7068.0,Switzerland,5824.0
9112,2014,February,6404.0,Switzerland,5328.0
9113,2014,March,6896.0,Switzerland,5712.0
9114,2014,April,6902.0,Switzerland,5146.0
9115,2014,May,7225.0,Switzerland,5217.0
9116,2014,June,7153.0,Switzerland,4837.0
9117,2014,July,7631.0,Switzerland,5137.0
9118,2014,August,7382.0,Switzerland,4985.0
9119,2014,September,7579.0,Switzerland,4937.0
9120,2014,October,7373.0,Switzerland,5374.0
9121,2014,November,6825.0,Switzerland,5564.0
9122,2014,December,6849.0,Switzerland,5877.0
9123,2013,Total,82731.0,Switzerland,64961.0
9124,2013,January,6721.0,Switzerland,6183.0
9125,2013,February,6091.0,Switzerland,5897.0
9126,2013,March,6813.0,Switzerland,6220.0
9127,2013,April,6594.0,Switzerland,5457.0
9128,2013,May,7088.0,Switzerland,5018.0
9129,2013,June,6853.0,Switzerland,4944.0
9130,2013,July,7587.0,Switzerland,5174.0
9131,2013,August,7358.0,Switzerland,5073.0
9132,2013,September,7256.0,Switzerland,4973.0
9133,2013,October,7098.0,Switzerland,5208.0
9134,2013,November,6476.0,Switzerland,5177.0
9135,2013,December,6796.0,Switzerland,5637.0
9136,2012,Total,82164.0,Switzerland,64173.0
9137,2012,January,6808.0,Switzerland,5967.0
9138,2012,February,6413.0,Switzerland,5841.0
9139,2012,March,6677.0,Switzerland,5919.0
9140,2012,April,6518.0,Switzerland,5458.0
9141,2012,May,6826.0,Switzerland,5050.0
9142,2012,June,6811.0,Switzerland,4843.0
9143,2012,July,7433.0,Switzerland,4914.0
9144,2012,August,7278.0,Switzerland,4977.0
9145,2012,September,7236.0,Switzerland,4954.0
9146,2012,October,6993.0,Switzerland,5360.0
9147,2012,November,6568.0,Switzerland,5216.0
9148,2012,December,6603.0,Switzerland,5674.0
9149,2012,Unknown,0.0,Switzerland,0.0
9150,2011,Total,80808.0,Switzerland,62091.0
9151,2011,January,6646.0,Switzerland,5768.0
9152,2011,February,6131.0,Switzerland,5037.0
9153,2011,March,6603.0,Switzerland,5554.0
9154,2011,April,6492.0,Switzerland,5054.0
9155,2011,May,6987.0,Switzerland,5009.0
9156,2011,June,6922.0,Switzerland,4757.0
9157,2011,July,7341.0,Switzerland,4973.0
9158,2011,August,6943.0,Switzerland,5073.0
9159,2011,September,7070.0,Switzerland,4849.0
9160,2011,October,6767.0,Switzerland,5234.0
9161,2011,November,6500.0,Switzerland,5160.0
9162,2011,December,6406.0,Switzerland,5623.0
9163,2011,Unknown,0.0,Switzerland,0.0
9164,2010,Total,80290.0,Switzerland,62649.0
9165,2010,January,6680.0,Switzerland,5575.0
9166,2010,February,6095.0,Switzerland,5290.0
9167,2010,March,6700.0,Switzerland,5805.0
9168,2010,April,6379.0,Switzerland,5001.0
9169,2010,May,6610.0,Switzerland,5158.0
9170,2010,June,6744.0,Switzerland,4743.0
9171,2010,July,6986.0,Switzerland,4962.0
9172,2010,August,6843.0,Switzerland,4840.0
9173,2010,September,7006.0,Switzerland,4989.0
9174,2010,October,7106.0,Switzerland,5420.0
9175,2010,November,6507.0,Switzerland,5196.0
9176,2010,December,6634.0,Switzerland,5670.0
9177,2010,Unknown,0.0,Switzerland,0.0
9178,2017,Total,1291055.0,Turkey,425781.0
9179,2017,January,114452.0,Turkey,43727.0
9180,2017,February,95121.0,Turkey,36151.0
9181,2017,March,101229.0,Turkey,36897.0
9182,2017,April,95623.0,Turkey,34056.0
9183,2017,May,105685.0,Turkey,34217.0
9184,2017,June,115191.0,Turkey,32911.0
9185,2017,July,122170.0,Turkey,36335.0
9186,2017,August,121614.0,Turkey,33594.0
9187,2017,September,109988.0,Turkey,32433.0
9188,2017,October,107696.0,Turkey,34652.0
9189,2017,November,103431.0,Turkey,34624.0
9190,2017,December,98855.0,Turkey,36184.0
9191,2016,Total,1309771.0,Turkey,422135.0
9192,2016,January,114009.0,Turkey,43835.0
9193,2016,February,100387.0,Turkey,36314.0
9194,2016,March,104805.0,Turkey,34408.0
9195,2016,April,101623.0,Turkey,32579.0
9196,2016,May,103657.0,Turkey,33192.0
9197,2016,June,117538.0,Turkey,33824.0
9198,2016,July,119616.0,Turkey,34533.0
9199,2016,August,124204.0,Turkey,34418.0
9200,2016,September,113708.0,Turkey,32015.0
9201,2016,October,107233.0,Turkey,34398.0
9202,2016,November,104175.0,Turkey,34664.0
9203,2016,December,98816.0,Turkey,37955.0
9204,2014,Total,1337504.0,Turkey,390121.0
9205,2014,January,120847.0,Turkey,39539.0
9206,2014,February,96136.0,Turkey,30842.0
9207,2014,March,104809.0,Turkey,33602.0
9208,2014,April,104791.0,Turkey,31472.0
9209,2014,May,111508.0,Turkey,31777.0
9210,2014,June,114919.0,Turkey,30968.0
9211,2014,July,128418.0,Turkey,32097.0
9212,2014,August,124985.0,Turkey,32841.0
9213,2014,September,117755.0,Turkey,29629.0
9214,2014,October,110345.0,Turkey,33131.0
9215,2014,November,104071.0,Turkey,31720.0
9216,2014,December,98920.0,Turkey,32503.0
9217,2013,Total,1283062.0,Turkey,372094.0
9218,2013,January,117368.0,Turkey,33236.0
9219,2013,February,93944.0,Turkey,30049.0
9220,2013,March,101547.0,Turkey,31636.0
9221,2013,April,95996.0,Turkey,29337.0
9222,2013,May,105715.0,Turkey,30403.0
9223,2013,June,108569.0,Turkey,29528.0
9224,2013,July,122590.0,Turkey,29879.0
9225,2013,August,120199.0,Turkey,30837.0
9226,2013,September,111583.0,Turkey,28637.0
9227,2013,October,109218.0,Turkey,32216.0
9228,2013,November,102752.0,Turkey,30760.0
9229,2013,December,93581.0,Turkey,35576.0
9230,2012,Total,1279864.0,Turkey,374855.0
9231,2012,January,118397.0,Turkey,36990.0
9232,2012,February,99150.0,Turkey,33129.0
9233,2012,March,104557.0,Turkey,32946.0
9234,2012,April,97876.0,Turkey,30244.0
9235,2012,May,104743.0,Turkey,29368.0
9236,2012,June,108925.0,Turkey,30451.0
9237,2012,July,117347.0,Turkey,32736.0
9238,2012,August,122193.0,Turkey,29555.0
9239,2012,September,108880.0,Turkey,28643.0
9240,2012,October,106812.0,Turkey,29571.0
9241,2012,November,101022.0,Turkey,29335.0
9242,2012,December,89962.0,Turkey,31887.0
9243,2011,Total,1241412.0,Turkey,375367.0
9244,2011,January,117551.0,Turkey,35292.0
9245,2011,February,91718.0,Turkey,34500.0
9246,2011,March,100153.0,Turkey,33047.0
9247,2011,April,94470.0,Turkey,29315.0
9248,2011,May,93199.0,Turkey,30375.0
9249,2011,June,103150.0,Turkey,28806.0
9250,2011,July,113370.0,Turkey,32155.0
9251,2011,August,120111.0,Turkey,28142.0
9252,2011,September,111889.0,Turkey,27952.0
9253,2011,October,104052.0,Turkey,31267.0
9254,2011,November,101944.0,Turkey,31355.0
9255,2011,December,89805.0,Turkey,33161.0
9256,2010,Total,1253309.0,Turkey,365707.0
9257,2010,January,118614.0,Turkey,30454.0
9258,2010,February,94402.0,Turkey,28521.0
9259,2010,March,102960.0,Turkey,31044.0
9260,2010,April,98879.0,Turkey,29151.0
9261,2010,May,103060.0,Turkey,29821.0
9262,2010,June,108820.0,Turkey,28937.0
9263,2010,July,112997.0,Turkey,31798.0
9264,2010,August,112485.0,Turkey,34364.0
9265,2010,September,109650.0,Turkey,28580.0
9266,2010,October,103567.0,Turkey,30552.0
9267,2010,November,100962.0,Turkey,30313.0
9268,2010,December,86913.0,Turkey,32172.0
9269,2018,Total,454.0,Turks and Caicos Islands,103.0
9270,2018,January,53.0,Turks and Caicos Islands,9.0
9271,2018,February,43.0,Turks and Caicos Islands,9.0
9272,2018,March,25.0,Turks and Caicos Islands,14.0
9273,2018,April,39.0,Turks and Caicos Islands,11.0
9274,2018,May,26.0,Turks and Caicos Islands,9.0
9275,2018,June,31.0,Turks and Caicos Islands,9.0
9276,2018,July,27.0,Turks and Caicos Islands,8.0
9277,2018,August,36.0,Turks and Caicos Islands,9.0
9278,2018,September,52.0,Turks and Caicos Islands,5.0
9279,2018,October,43.0,Turks and Caicos Islands,7.0
9280,2018,November,40.0,Turks and Caicos Islands,8.0
9281,2018,December,39.0,Turks and Caicos Islands,5.0
9282,2017,Total,555.0,Turks and Caicos Islands,122.0
9283,2017,January,44.0,Turks and Caicos Islands,17.0
9284,2017,February,36.0,Turks and Caicos Islands,10.0
9285,2017,March,42.0,Turks and Caicos Islands,16.0
9286,2017,April,29.0,Turks and Caicos Islands,7.0
9287,2017,May,33.0,Turks and Caicos Islands,11.0
9288,2017,June,36.0,Turks and Caicos Islands,12.0
9289,2017,July,47.0,Turks and Caicos Islands,7.0
9290,2017,August,56.0,Turks and Caicos Islands,10.0
9291,2017,September,73.0,Turks and Caicos Islands,10.0
9292,2017,October,51.0,Turks and Caicos Islands,7.0
9293,2017,November,63.0,Turks and Caicos Islands,7.0
9294,2017,December,45.0,Turks and Caicos Islands,8.0
9295,2016,Total,518.0,Turks and Caicos Islands,89.0
9296,2016,January,43.0,Turks and Caicos Islands,4.0
9297,2016,February,35.0,Turks and Caicos Islands,9.0
9298,2016,March,40.0,Turks and Caicos Islands,6.0
9299,2016,April,34.0,Turks and Caicos Islands,13.0
9300,2016,May,53.0,Turks and Caicos Islands,3.0
9301,2016,June,34.0,Turks and Caicos Islands,5.0
9302,2016,July,36.0,Turks and Caicos Islands,5.0
9303,2016,August,43.0,Turks and Caicos Islands,13.0
9304,2016,September,60.0,Turks and Caicos Islands,8.0
9305,2016,October,43.0,Turks and Caicos Islands,13.0
9306,2016,November,45.0,Turks and Caicos Islands,2.0
9307,2016,December,52.0,Turks and Caicos Islands,8.0
9308,2019,January,27801.0,Ukraine,62196.0
9309,2019,February,23695.0,Ukraine,47891.0
9310,2019,March,24629.0,Ukraine,49177.0
9311,2019,April,22980.0,Ukraine,47879.0
9312,2019,May,27618.0,Ukraine,53791.0
9313,2019,June,22826.0,Ukraine,43396.0
9314,2019,July,29765.0,Ukraine,47930.0
9315,2019,August,28259.0,Ukraine,42359.0
9316,2019,September,25649.0,Ukraine,41914.0
9317,2019,October,29081.0,Ukraine,50245.0
9318,2019,November,24474.0,Ukraine,46986.0
9319,2018,Total,335874.0,Ukraine,587665.0
9320,2018,January,30206.0,Ukraine,53851.0
9321,2018,February,26237.0,Ukraine,47088.0
9322,2018,March,28164.0,Ukraine,54088.0
9323,2018,April,25395.0,Ukraine,48567.0
9324,2018,May,27811.0,Ukraine,50627.0
9325,2018,June,26474.0,Ukraine,43796.0
9326,2018,July,31461.0,Ukraine,46350.0
9327,2018,August,30797.0,Ukraine,45245.0
9328,2018,September,28549.0,Ukraine,41870.0
9329,2018,October,30970.0,Ukraine,52999.0
9330,2018,November,26539.0,Ukraine,50623.0
9331,2018,December,23271.0,Ukraine,52561.0
9332,2017,Total,363987.0,Ukraine,574123.0
9333,2017,January,30514.0,Ukraine,58151.0
9334,2017,February,29105.0,Ukraine,47356.0
9335,2017,March,31478.0,Ukraine,49737.0
9336,2017,April,25810.0,Ukraine,47050.0
9337,2017,May,30231.0,Ukraine,51274.0
9338,2017,June,29683.0,Ukraine,44565.0
9339,2017,July,32612.0,Ukraine,42566.0
9340,2017,August,34429.0,Ukraine,45806.0
9341,2017,September,31047.0,Ukraine,41966.0
9342,2017,October,31463.0,Ukraine,49054.0
9343,2017,November,30081.0,Ukraine,48332.0
9344,2017,December,27534.0,Ukraine,48266.0
9345,2016,Total,397037.0,Ukraine,583631.0
9346,2016,January,31568.0,Ukraine,56236.0
9347,2016,February,30785.0,Ukraine,48796.0
9348,2016,March,35325.0,Ukraine,50367.0
9349,2016,April,30852.0,Ukraine,47510.0
9350,2016,May,31018.0,Ukraine,49717.0
9351,2016,June,31206.0,Ukraine,47181.0
9352,2016,July,36437.0,Ukraine,44485.0
9353,2016,August,36945.0,Ukraine,44871.0
9354,2016,September,35360.0,Ukraine,42760.0
9355,2016,October,32696.0,Ukraine,47994.0
9356,2016,November,33292.0,Ukraine,49849.0
9357,2016,December,31553.0,Ukraine,53865.0
9358,2015,Total,411783.0,Ukraine,594795.0
9359,2015,January,34981.0,Ukraine,55287.0
9360,2015,February,32492.0,Ukraine,50428.0
9361,2015,March,33261.0,Ukraine,57059.0
9362,2015,April,33829.0,Ukraine,54514.0
9363,2015,May,31539.0,Ukraine,50070.0
9364,2015,June,32185.0,Ukraine,45851.0
9365,2015,July,40816.0,Ukraine,48291.0
9366,2015,August,34781.0,Ukraine,42867.0
9367,2015,September,37891.0,Ukraine,43642.0
9368,2015,October,36310.0,Ukraine,48919.0
9369,2015,November,30141.0,Ukraine,47087.0
9370,2015,December,33557.0,Ukraine,50780.0
9371,2014,Total,465882.0,Ukraine,632296.0
9372,2014,January,39149.0,Ukraine,58396.0
