,country,date,fatal,confirmed,recovered
1370,China,2020-02-26,2717,2717,2717
1371,Denmark,2020-02-26,0,0,0
1372,Finland,2020-02-26,0,0,0
1383,"Korea, South",2020-02-26,12,12,12
1374,Germany,2020-02-26,0,0,0
1375,Greece,2020-02-26,0,0,0
1376,Hungary,2020-02-26,0,0,0
1377,India,2020-02-26,0,0,0
1378,Indonesia,2020-02-26,0,0,0
1379,Iran,2020-02-26,19,19,19
1380,Israel,2020-02-26,0,0,0
1381,Italy,2020-02-26,12,12,12
1373,France,2020-02-26,2,2,2
1430,Russia,2020-02-27,0,0,0
1429,Portugal,2020-02-27,0,0,0
1425,Netherlands,2020-02-27,0,0,0
1427,Philippines,2020-02-27,1,1,1
1426,Norway,2020-02-27,0,0,0
1431,South Africa,2020-02-27,0,0,0
1428,Poland,2020-02-27,0,0,0
1432,Spain,2020-02-27,0,0,0
1437,Tunisia,2020-02-27,0,0,0
1434,Switzerland,2020-02-27,0,0,0
1435,Taiwan*,2020-02-27,1,1,1
1436,Thailand,2020-02-27,0,0,0
1438,Turkey,2020-02-27,0,0,0
1439,US,2020-02-27,0,0,0
1440,United Arab Emirates,2020-02-27,0,0,0
1441,United Kingdom,2020-02-27,0,0,0
1424,Mexico,2020-02-27,0,0,0
1433,Sweden,2020-02-27,0,0,0
1442,Vietnam,2020-02-27,0,0,0
1423,Luxembourg,2020-02-27,0,0,0
1421,Japan,2020-02-27,4,4,4
1422,"Korea, South",2020-02-27,13,13,13
1404,Australia,2020-02-27,0,0,0
1405,Austria,2020-02-27,0,0,0
1406,Belgium,2020-02-27,0,0,0
1407,Brazil,2020-02-27,0,0,0
1409,China,2020-02-27,2746,2746,2746
1410,Denmark,2020-02-27,0,0,0
1411,Finland,2020-02-27,0,0,0
1408,Canada,2020-02-27,0,0,0
1413,Germany,2020-02-27,0,0,0
1412,France,2020-02-27,2,2,2
1419,Israel,2020-02-27,0,0,0
1418,Iran,2020-02-27,26,26,26
1417,Indonesia,2020-02-27,0,0,0
1420,Italy,2020-02-27,17,17,17
1415,Hungary,2020-02-27,0,0,0
1414,Greece,2020-02-27,0,0,0
1416,India,2020-02-27,0,0,0
1470,South Africa,2020-02-28,0,0,0
1464,Netherlands,2020-02-28,0,0,0
1465,Norway,2020-02-28,0,0,0
1466,Philippines,2020-02-28,1,1,1
1467,Poland,2020-02-28,0,0,0
1468,Portugal,2020-02-28,0,0,0
1469,Russia,2020-02-28,0,0,0
1471,Spain,2020-02-28,0,0,0
1463,Mexico,2020-02-28,0,0,0
1473,Switzerland,2020-02-28,0,0,0
1474,Taiwan*,2020-02-28,1,1,1
1475,Thailand,2020-02-28,0,0,0
1476,Tunisia,2020-02-28,0,0,0
1477,Turkey,2020-02-28,0,0,0
1478,US,2020-02-28,0,0,0
1479,United Arab Emirates,2020-02-28,0,0,0
1480,United Kingdom,2020-02-28,0,0,0
1472,Sweden,2020-02-28,0,0,0
1462,Luxembourg,2020-02-28,0,0,0
1481,Vietnam,2020-02-28,0,0,0
1460,Japan,2020-02-28,4,4,4
1443,Australia,2020-02-28,0,0,0
1444,Austria,2020-02-28,0,0,0
1445,Belgium,2020-02-28,0,0,0
1446,Brazil,2020-02-28,0,0,0
1447,Canada,2020-02-28,0,0,0
1448,China,2020-02-28,2790,2790,2790
1449,Denmark,2020-02-28,0,0,0
1450,Finland,2020-02-28,0,0,0
1461,"Korea, South",2020-02-28,13,13,13
1452,Germany,2020-02-28,0,0,0
1453,Greece,2020-02-28,0,0,0
1454,Hungary,2020-02-28,0,0,0
1455,India,2020-02-28,0,0,0
1456,Indonesia,2020-02-28,0,0,0
1457,Iran,2020-02-28,34,34,34
1458,Israel,2020-02-28,0,0,0
1459,Italy,2020-02-28,21,21,21
1451,France,2020-02-28,2,2,2
1504,Norway,2020-02-29,0,0,0
1505,Philippines,2020-02-29,1,1,1
1507,Portugal,2020-02-29,0,0,0
1508,Russia,2020-02-29,0,0,0
1509,South Africa,2020-02-29,0,0,0
1510,Spain,2020-02-29,0,0,0
1511,Sweden,2020-02-29,0,0,0
1515,Tunisia,2020-02-29,0,0,0
1513,Taiwan*,2020-02-29,1,1,1
1514,Thailand,2020-02-29,0,0,0
1503,Netherlands,2020-02-29,0,0,0
1516,Turkey,2020-02-29,0,0,0
1517,US,2020-02-29,1,1,1
1518,United Arab Emirates,2020-02-29,0,0,0
1519,United Kingdom,2020-02-29,0,0,0
1520,Vietnam,2020-02-29,0,0,0
1512,Switzerland,2020-02-29,0,0,0
1502,Mexico,2020-02-29,0,0,0
1506,Poland,2020-02-29,0,0,0
1501,Luxembourg,2020-02-29,0,0,0
1500,"Korea, South",2020-02-29,16,16,16
1482,Australia,2020-02-29,0,0,0
1483,Austria,2020-02-29,0,0,0
1484,Belgium,2020-02-29,0,0,0
1485,Brazil,2020-02-29,0,0,0
1486,Canada,2020-02-29,0,0,0
1488,Denmark,2020-02-29,0,0,0
1489,Finland,2020-02-29,0,0,0
1490,France,2020-02-29,2,2,2
1487,China,2020-02-29,2837,2837,2837
1492,Greece,2020-02-29,0,0,0
1491,Germany,2020-02-29,0,0,0
1498,Italy,2020-02-29,29,29,29
1497,Israel,2020-02-29,0,0,0
1496,Iran,2020-02-29,43,43,43
1499,Japan,2020-02-29,5,5,5
1494,India,2020-02-29,0,0,0
1493,Hungary,2020-02-29,0,0,0
1495,Indonesia,2020-02-29,0,0,0
1548,South Africa,2020-03-01,0,0,0
1542,Netherlands,2020-03-01,0,0,0
1543,Norway,2020-03-01,0,0,0
1544,Philippines,2020-03-01,1,1,1
1545,Poland,2020-03-01,0,0,0
1546,Portugal,2020-03-01,0,0,0
1547,Russia,2020-03-01,0,0,0
1549,Spain,2020-03-01,0,0,0
1541,Mexico,2020-03-01,0,0,0
1551,Switzerland,2020-03-01,0,0,0
1552,Taiwan*,2020-03-01,1,1,1
1553,Thailand,2020-03-01,1,1,1
1554,Tunisia,2020-03-01,0,0,0
1555,Turkey,2020-03-01,0,0,0
1556,US,2020-03-01,1,1,1
1557,United Arab Emirates,2020-03-01,0,0,0
1558,United Kingdom,2020-03-01,0,0,0
1550,Sweden,2020-03-01,0,0,0
1559,Vietnam,2020-03-01,0,0,0
1540,Luxembourg,2020-03-01,0,0,0
1538,Japan,2020-03-01,6,6,6
1521,Australia,2020-03-01,1,1,1
1522,Austria,2020-03-01,0,0,0
1523,Belgium,2020-03-01,0,0,0
1524,Brazil,2020-03-01,0,0,0
1525,Canada,2020-03-01,0,0,0
1526,China,2020-03-01,2872,2872,2872
1527,Denmark,2020-03-01,0,0,0
1528,Finland,2020-03-01,0,0,0
1539,"Korea, South",2020-03-01,17,17,17
1530,Germany,2020-03-01,0,0,0
1531,Greece,2020-03-01,0,0,0
1532,Hungary,2020-03-01,0,0,0
1533,India,2020-03-01,0,0,0
1534,Indonesia,2020-03-01,0,0,0
1535,Iran,2020-03-01,54,54,54
1536,Israel,2020-03-01,0,0,0
1537,Italy,2020-03-01,34,34,34
1529,France,2020-03-01,2,2,2
1586,Russia,2020-03-02,0,0,0
1585,Portugal,2020-03-02,0,0,0
1581,Netherlands,2020-03-02,0,0,0
1583,Philippines,2020-03-02,1,1,1
1582,Norway,2020-03-02,0,0,0
1587,South Africa,2020-03-02,0,0,0
1584,Poland,2020-03-02,0,0,0
1588,Spain,2020-03-02,0,0,0
1593,Tunisia,2020-03-02,0,0,0
1590,Switzerland,2020-03-02,0,0,0
1591,Taiwan*,2020-03-02,1,1,1
1592,Thailand,2020-03-02,1,1,1
1594,Turkey,2020-03-02,0,0,0
1595,US,2020-03-02,6,6,6
1596,United Arab Emirates,2020-03-02,0,0,0
1597,United Kingdom,2020-03-02,0,0,0
1580,Mexico,2020-03-02,0,0,0
1589,Sweden,2020-03-02,0,0,0
1598,Vietnam,2020-03-02,0,0,0
1579,Luxembourg,2020-03-02,0,0,0
1577,Japan,2020-03-02,6,6,6
1578,"Korea, South",2020-03-02,28,28,28
1560,Australia,2020-03-02,1,1,1
1561,Austria,2020-03-02,0,0,0
1562,Belgium,2020-03-02,0,0,0
1563,Brazil,2020-03-02,0,0,0
1565,China,2020-03-02,2914,2914,2914
1566,Denmark,2020-03-02,0,0,0
1567,Finland,2020-03-02,0,0,0
1564,Canada,2020-03-02,0,0,0
1569,Germany,2020-03-02,0,0,0
1568,France,2020-03-02,3,3,3
1575,Israel,2020-03-02,0,0,0
1574,Iran,2020-03-02,66,66,66
1573,Indonesia,2020-03-02,0,0,0
1576,Italy,2020-03-02,52,52,52
1571,Hungary,2020-03-02,0,0,0
1570,Greece,2020-03-02,0,0,0
1572,India,2020-03-02,0,0,0
1626,South Africa,2020-03-03,0,0,0
1620,Netherlands,2020-03-03,0,0,0
1621,Norway,2020-03-03,0,0,0
1622,Philippines,2020-03-03,1,1,1
1623,Poland,2020-03-03,0,0,0
1624,Portugal,2020-03-03,0,0,0
1625,Russia,2020-03-03,0,0,0
1627,Spain,2020-03-03,1,1,1
1619,Mexico,2020-03-03,0,0,0
1629,Switzerland,2020-03-03,0,0,0
1630,Taiwan*,2020-03-03,1,1,1
1631,Thailand,2020-03-03,1,1,1
1632,Tunisia,2020-03-03,0,0,0
1633,Turkey,2020-03-03,0,0,0
1634,US,2020-03-03,7,7,7
1635,United Arab Emirates,2020-03-03,0,0,0
1636,United Kingdom,2020-03-03,0,0,0
1628,Sweden,2020-03-03,0,0,0
1637,Vietnam,2020-03-03,0,0,0
1618,Luxembourg,2020-03-03,0,0,0
1616,Japan,2020-03-03,6,6,6
1599,Australia,2020-03-03,1,1,1
1600,Austria,2020-03-03,0,0,0
1601,Belgium,2020-03-03,0,0,0
1602,Brazil,2020-03-03,0,0,0
1603,Canada,2020-03-03,0,0,0
1604,China,2020-03-03,2947,2947,2947
1605,Denmark,2020-03-03,0,0,0
1606,Finland,2020-03-03,0,0,0
1617,"Korea, South",2020-03-03,28,28,28
1608,Germany,2020-03-03,0,0,0
1615,Italy,2020-03-03,79,79,79
1614,Israel,2020-03-03,0,0,0
1613,Iran,2020-03-03,77,77,77
1607,France,2020-03-03,4,4,4
1611,India,2020-03-03,0,0,0
1610,Hungary,2020-03-03,0,0,0
1609,Greece,2020-03-03,0,0,0
1612,Indonesia,2020-03-03,0,0,0
1666,Spain,2020-03-04,2,2,2
1659,Netherlands,2020-03-04,0,0,0
1660,Norway,2020-03-04,0,0,0
1661,Philippines,2020-03-04,1,1,1
1663,Portugal,2020-03-04,0,0,0
1664,Russia,2020-03-04,0,0,0
1665,South Africa,2020-03-04,0,0,0
1667,Sweden,2020-03-04,0,0,0
1672,Turkey,2020-03-04,0,0,0
1669,Taiwan*,2020-03-04,1,1,1
1670,Thailand,2020-03-04,1,1,1
1671,Tunisia,2020-03-04,0,0,0
1658,Mexico,2020-03-04,0,0,0
1673,US,2020-03-04,11,11,11
1674,United Arab Emirates,2020-03-04,0,0,0
1675,United Kingdom,2020-03-04,0,0,0
1676,Vietnam,2020-03-04,0,0,0
1668,Switzerland,2020-03-04,0,0,0
1657,Luxembourg,2020-03-04,0,0,0
1662,Poland,2020-03-04,0,0,0
1655,Japan,2020-03-04,6,6,6
1656,"Korea, South",2020-03-04,35,35,35
1639,Austria,2020-03-04,0,0,0
1640,Belgium,2020-03-04,0,0,0
1641,Brazil,2020-03-04,0,0,0
1642,Canada,2020-03-04,0,0,0
1643,China,2020-03-04,2983,2983,2983
1644,Denmark,2020-03-04,0,0,0
1645,Finland,2020-03-04,0,0,0
1646,France,2020-03-04,4,4,4
1638,Australia,2020-03-04,2,2,2
1648,Greece,2020-03-04,0,0,0
1649,Hungary,2020-03-04,0,0,0
1650,India,2020-03-04,0,0,0
1651,Indonesia,2020-03-04,0,0,0
1652,Iran,2020-03-04,92,92,92
1653,Israel,2020-03-04,0,0,0
1654,Italy,2020-03-04,107,107,107
1647,Germany,2020-03-04,0,0,0
1699,Norway,2020-03-05,0,0,0
1700,Philippines,2020-03-05,1,1,1
1701,Poland,2020-03-05,0,0,0
1702,Portugal,2020-03-05,0,0,0
1703,Russia,2020-03-05,0,0,0
1704,South Africa,2020-03-05,0,0,0
1705,Spain,2020-03-05,3,3,3
1706,Sweden,2020-03-05,0,0,0
1710,Tunisia,2020-03-05,0,0,0
1708,Taiwan*,2020-03-05,1,1,1
1709,Thailand,2020-03-05,1,1,1
1711,Turkey,2020-03-05,0,0,0
1712,US,2020-03-05,12,12,12
1713,United Arab Emirates,2020-03-05,0,0,0
1714,United Kingdom,2020-03-05,0,0,0
1715,Vietnam,2020-03-05,0,0,0
1698,Netherlands,2020-03-05,0,0,0
1707,Switzerland,2020-03-05,1,1,1
1697,Mexico,2020-03-05,0,0,0
1681,Canada,2020-03-05,0,0,0
1695,"Korea, South",2020-03-05,35,35,35
1696,Luxembourg,2020-03-05,0,0,0
1678,Austria,2020-03-05,0,0,0
1679,Belgium,2020-03-05,0,0,0
1680,Brazil,2020-03-05,0,0,0
1682,China,2020-03-05,3015,3015,3015
1683,Denmark,2020-03-05,0,0,0
1684,Finland,2020-03-05,0,0,0
1685,France,2020-03-05,6,6,6
1677,Australia,2020-03-05,2,2,2
1687,Greece,2020-03-05,0,0,0
1686,Germany,2020-03-05,0,0,0
1693,Italy,2020-03-05,148,148,148
1692,Israel,2020-03-05,0,0,0
1691,Iran,2020-03-05,107,107,107
1694,Japan,2020-03-05,6,6,6
1690,Indonesia,2020-03-05,0,0,0
1689,India,2020-03-05,0,0,0
1688,Hungary,2020-03-05,0,0,0
1743,South Africa,2020-03-06,0,0,0
1738,Norway,2020-03-06,0,0,0
1739,Philippines,2020-03-06,1,1,1
1740,Poland,2020-03-06,0,0,0
1741,Portugal,2020-03-06,0,0,0
1742,Russia,2020-03-06,0,0,0
1737,Netherlands,2020-03-06,1,1,1
1744,Spain,2020-03-06,5,5,5
1749,Tunisia,2020-03-06,0,0,0
1746,Switzerland,2020-03-06,1,1,1
1747,Taiwan*,2020-03-06,1,1,1
1748,Thailand,2020-03-06,1,1,1
1750,Turkey,2020-03-06,0,0,0
1751,US,2020-03-06,14,14,14
1752,United Arab Emirates,2020-03-06,0,0,0
1753,United Kingdom,2020-03-06,1,1,1
1736,Mexico,2020-03-06,0,0,0
1745,Sweden,2020-03-06,0,0,0
1735,Luxembourg,2020-03-06,0,0,0
1754,Vietnam,2020-03-06,0,0,0
1733,Japan,2020-03-06,6,6,6
1716,Australia,2020-03-06,2,2,2
1717,Austria,2020-03-06,0,0,0
1718,Belgium,2020-03-06,0,0,0
1719,Brazil,2020-03-06,0,0,0
1720,Canada,2020-03-06,0,0,0
1721,China,2020-03-06,3044,3044,3044
1722,Denmark,2020-03-06,0,0,0
1723,Finland,2020-03-06,0,0,0
1734,"Korea, South",2020-03-06,42,42,42
1725,Germany,2020-03-06,0,0,0
1726,Greece,2020-03-06,0,0,0
1727,Hungary,2020-03-06,0,0,0
1728,India,2020-03-06,0,0,0
1729,Indonesia,2020-03-06,0,0,0
1730,Iran,2020-03-06,124,124,124
1731,Israel,2020-03-06,0,0,0
1732,Italy,2020-03-06,197,197,197
1724,France,2020-03-06,9,9,9
1782,South Africa,2020-03-07,0,0,0
1781,Russia,2020-03-07,0,0,0
1777,Norway,2020-03-07,0,0,0
1779,Poland,2020-03-07,0,0,0
1778,Philippines,2020-03-07,1,1,1
1783,Spain,2020-03-07,10,10,10
1780,Portugal,2020-03-07,0,0,0
1784,Sweden,2020-03-07,0,0,0
1789,Turkey,2020-03-07,0,0,0
1786,Taiwan*,2020-03-07,1,1,1
1787,Thailand,2020-03-07,1,1,1
1788,Tunisia,2020-03-07,0,0,0
1790,US,2020-03-07,17,17,17
1791,United Arab Emirates,2020-03-07,0,0,0
1792,United Kingdom,2020-03-07,2,2,2
1793,Vietnam,2020-03-07,0,0,0
1776,Netherlands,2020-03-07,1,1,1
1785,Switzerland,2020-03-07,1,1,1
1775,Mexico,2020-03-07,0,0,0
1759,Canada,2020-03-07,0,0,0
1773,"Korea, South",2020-03-07,44,44,44
1756,Austria,2020-03-07,0,0,0
1757,Belgium,2020-03-07,0,0,0
1758,Brazil,2020-03-07,0,0,0
1774,Luxembourg,2020-03-07,0,0,0
1760,China,2020-03-07,3072,3072,3072
1761,Denmark,2020-03-07,0,0,0
1762,Finland,2020-03-07,0,0,0
1763,France,2020-03-07,11,11,11
1755,Australia,2020-03-07,2,2,2
1765,Greece,2020-03-07,0,0,0
1766,Hungary,2020-03-07,0,0,0
1767,India,2020-03-07,0,0,0
1768,Indonesia,2020-03-07,0,0,0
1769,Iran,2020-03-07,145,145,145
1770,Israel,2020-03-07,0,0,0
1771,Italy,2020-03-07,233,233,233
1772,Japan,2020-03-07,6,6,6
1764,Germany,2020-03-07,0,0,0
1821,South Africa,2020-03-08,0,0,0
1820,Russia,2020-03-08,0,0,0
1816,Norway,2020-03-08,0,0,0
1818,Poland,2020-03-08,0,0,0
1817,Philippines,2020-03-08,1,1,1
1822,Spain,2020-03-08,17,17,17
1819,Portugal,2020-03-08,0,0,0
1823,Sweden,2020-03-08,0,0,0
1827,Tunisia,2020-03-08,0,0,0
1825,Taiwan*,2020-03-08,1,1,1
1826,Thailand,2020-03-08,1,1,1
1828,Turkey,2020-03-08,0,0,0
1829,US,2020-03-08,21,21,21
1830,United Arab Emirates,2020-03-08,0,0,0
1831,United Kingdom,2020-03-08,2,2,2
1815,Netherlands,2020-03-08,3,3,3
1824,Switzerland,2020-03-08,2,2,2
1814,Mexico,2020-03-08,0,0,0
1832,Vietnam,2020-03-08,0,0,0
1813,Luxembourg,2020-03-08,0,0,0
1794,Australia,2020-03-08,3,3,3
1795,Austria,2020-03-08,0,0,0
1796,Belgium,2020-03-08,0,0,0
1797,Brazil,2020-03-08,0,0,0
1798,Canada,2020-03-08,0,0,0
1799,China,2020-03-08,3100,3100,3100
1800,Denmark,2020-03-08,0,0,0
1801,Finland,2020-03-08,0,0,0
1802,France,2020-03-08,19,19,19
1812,"Korea, South",2020-03-08,50,50,50
1804,Greece,2020-03-08,0,0,0
1805,Hungary,2020-03-08,0,0,0
1806,India,2020-03-08,0,0,0
1807,Indonesia,2020-03-08,0,0,0
1808,Iran,2020-03-08,194,194,194
1809,Israel,2020-03-08,0,0,0
1810,Italy,2020-03-08,366,366,366
1811,Japan,2020-03-08,6,6,6
1803,Germany,2020-03-08,0,0,0
1859,Russia,2020-03-09,0,0,0
1858,Portugal,2020-03-09,0,0,0
1854,Netherlands,2020-03-09,3,3,3
1856,Philippines,2020-03-09,1,1,1
1855,Norway,2020-03-09,0,0,0
1860,South Africa,2020-03-09,0,0,0
1857,Poland,2020-03-09,0,0,0
1861,Spain,2020-03-09,28,28,28
1866,Tunisia,2020-03-09,0,0,0
1863,Switzerland,2020-03-09,2,2,2
1864,Taiwan*,2020-03-09,1,1,1
1865,Thailand,2020-03-09,1,1,1
1867,Turkey,2020-03-09,0,0,0
1868,US,2020-03-09,22,22,22
1869,United Arab Emirates,2020-03-09,0,0,0
1870,United Kingdom,2020-03-09,3,3,3
1853,Mexico,2020-03-09,0,0,0
1862,Sweden,2020-03-09,0,0,0
1871,Vietnam,2020-03-09,0,0,0
1851,"Korea, South",2020-03-09,53,53,53
1850,Japan,2020-03-09,10,10,10
1852,Luxembourg,2020-03-09,0,0,0
1833,Australia,2020-03-09,3,3,3
1834,Austria,2020-03-09,0,0,0
1835,Belgium,2020-03-09,0,0,0
1836,Brazil,2020-03-09,0,0,0
1838,China,2020-03-09,3123,3123,3123
1839,Denmark,2020-03-09,0,0,0
1840,Finland,2020-03-09,0,0,0
1837,Canada,2020-03-09,1,1,1
1842,Germany,2020-03-09,2,2,2
1841,France,2020-03-09,19,19,19
1848,Israel,2020-03-09,0,0,0
1847,Iran,2020-03-09,237,237,237
1846,Indonesia,2020-03-09,0,0,0
1849,Italy,2020-03-09,463,463,463
1844,Hungary,2020-03-09,0,0,0
1843,Greece,2020-03-09,0,0,0
1845,India,2020-03-09,0,0,0
1899,South Africa,2020-03-10,0,0,0
1893,Netherlands,2020-03-10,4,4,4
1894,Norway,2020-03-10,0,0,0
1895,Philippines,2020-03-10,1,1,1
1896,Poland,2020-03-10,0,0,0
1897,Portugal,2020-03-10,0,0,0
1898,Russia,2020-03-10,0,0,0
1900,Spain,2020-03-10,35,35,35
1910,Vietnam,2020-03-10,0,0,0
1902,Switzerland,2020-03-10,3,3,3
1903,Taiwan*,2020-03-10,1,1,1
1904,Thailand,2020-03-10,1,1,1
1905,Tunisia,2020-03-10,0,0,0
1906,Turkey,2020-03-10,0,0,0
1907,US,2020-03-10,28,28,28
1908,United Arab Emirates,2020-03-10,0,0,0
1909,United Kingdom,2020-03-10,7,7,7
1901,Sweden,2020-03-10,0,0,0
1892,Mexico,2020-03-10,0,0,0
1891,Luxembourg,2020-03-10,0,0,0
1889,Japan,2020-03-10,10,10,10
1872,Australia,2020-03-10,3,3,3
1873,Austria,2020-03-10,0,0,0
1874,Belgium,2020-03-10,0,0,0
1875,Brazil,2020-03-10,0,0,0
1876,Canada,2020-03-10,1,1,1
1877,China,2020-03-10,3139,3139,3139
1878,Denmark,2020-03-10,0,0,0
1879,Finland,2020-03-10,0,0,0
1890,"Korea, South",2020-03-10,54,54,54
1881,Germany,2020-03-10,2,2,2
1882,Greece,2020-03-10,0,0,0
1883,Hungary,2020-03-10,0,0,0
1884,India,2020-03-10,0,0,0
1885,Indonesia,2020-03-10,0,0,0
1886,Iran,2020-03-10,291,291,291
1887,Israel,2020-03-10,0,0,0
1888,Italy,2020-03-10,631,631,631
1880,France,2020-03-10,33,33,33
1937,Russia,2020-03-11,0,0,0
1936,Portugal,2020-03-11,0,0,0
1932,Netherlands,2020-03-11,5,5,5
1934,Philippines,2020-03-11,1,1,1
1933,Norway,2020-03-11,0,0,0
1938,South Africa,2020-03-11,0,0,0
1935,Poland,2020-03-11,0,0,0
1939,Spain,2020-03-11,54,54,54
1944,Tunisia,2020-03-11,0,0,0
1941,Switzerland,2020-03-11,4,4,4
1942,Taiwan*,2020-03-11,1,1,1
1943,Thailand,2020-03-11,1,1,1
1945,Turkey,2020-03-11,0,0,0
1946,US,2020-03-11,36,36,36
1947,United Arab Emirates,2020-03-11,0,0,0
1948,United Kingdom,2020-03-11,7,7,7
1931,Mexico,2020-03-11,0,0,0
1940,Sweden,2020-03-11,1,1,1
1930,Luxembourg,2020-03-11,0,0,0
1949,Vietnam,2020-03-11,0,0,0
1928,Japan,2020-03-11,15,15,15
1911,Australia,2020-03-11,3,3,3
1912,Austria,2020-03-11,0,0,0
1913,Belgium,2020-03-11,3,3,3
1914,Brazil,2020-03-11,0,0,0
1915,Canada,2020-03-11,1,1,1
1916,China,2020-03-11,3161,3161,3161
1917,Denmark,2020-03-11,0,0,0
1918,Finland,2020-03-11,0,0,0
1929,"Korea, South",2020-03-11,60,60,60
1920,Germany,2020-03-11,3,3,3
1921,Greece,2020-03-11,1,1,1
1922,Hungary,2020-03-11,0,0,0
1923,India,2020-03-11,1,1,1
1924,Indonesia,2020-03-11,1,1,1
1925,Iran,2020-03-11,354,354,354
1926,Israel,2020-03-11,0,0,0
1927,Italy,2020-03-11,827,827,827
1919,France,2020-03-11,48,48,48
1976,Russia,2020-03-12,0,0,0
1975,Portugal,2020-03-12,0,0,0
1971,Netherlands,2020-03-12,5,5,5
1973,Philippines,2020-03-12,2,2,2
1972,Norway,2020-03-12,0,0,0
1977,South Africa,2020-03-12,0,0,0
1974,Poland,2020-03-12,1,1,1
1978,Spain,2020-03-12,55,55,55
1983,Tunisia,2020-03-12,0,0,0
1980,Switzerland,2020-03-12,4,4,4
1981,Taiwan*,2020-03-12,1,1,1
1982,Thailand,2020-03-12,1,1,1
1984,Turkey,2020-03-12,0,0,0
1985,US,2020-03-12,41,41,41
1986,United Arab Emirates,2020-03-12,0,0,0
1987,United Kingdom,2020-03-12,9,9,9
1970,Mexico,2020-03-12,0,0,0
1979,Sweden,2020-03-12,1,1,1
1988,Vietnam,2020-03-12,0,0,0
1969,Luxembourg,2020-03-12,0,0,0
1967,Japan,2020-03-12,16,16,16
1968,"Korea, South",2020-03-12,66,66,66
1950,Australia,2020-03-12,3,3,3
1951,Austria,2020-03-12,1,1,1
1952,Belgium,2020-03-12,3,3,3
1953,Brazil,2020-03-12,0,0,0
1955,China,2020-03-12,3172,3172,3172
1956,Denmark,2020-03-12,0,0,0
1957,Finland,2020-03-12,0,0,0
1954,Canada,2020-03-12,1,1,1
1959,Germany,2020-03-12,3,3,3
1958,France,2020-03-12,48,48,48
1965,Israel,2020-03-12,0,0,0
1964,Iran,2020-03-12,429,429,429
1963,Indonesia,2020-03-12,1,1,1
1966,Italy,2020-03-12,827,827,827
1961,Hungary,2020-03-12,0,0,0
1960,Greece,2020-03-12,1,1,1
1962,India,2020-03-12,1,1,1
2016,South Africa,2020-03-13,0,0,0
2010,Netherlands,2020-03-13,10,10,10
2011,Norway,2020-03-13,0,0,0
2012,Philippines,2020-03-13,5,5,5
2013,Poland,2020-03-13,2,2,2
2014,Portugal,2020-03-13,0,0,0
2015,Russia,2020-03-13,0,0,0
2017,Spain,2020-03-13,133,133,133
2009,Mexico,2020-03-13,0,0,0
2019,Switzerland,2020-03-13,11,11,11
2020,Taiwan*,2020-03-13,1,1,1
2021,Thailand,2020-03-13,1,1,1
2022,Tunisia,2020-03-13,0,0,0
2023,Turkey,2020-03-13,0,0,0
2024,US,2020-03-13,49,49,49
2025,United Arab Emirates,2020-03-13,0,0,0
2026,United Kingdom,2020-03-13,10,10,10
2018,Sweden,2020-03-13,1,1,1
2008,Luxembourg,2020-03-13,0,0,0
2027,Vietnam,2020-03-13,0,0,0
2006,Japan,2020-03-13,19,19,19
1989,Australia,2020-03-13,3,3,3
1990,Austria,2020-03-13,1,1,1
1991,Belgium,2020-03-13,3,3,3
1992,Brazil,2020-03-13,0,0,0
1993,Canada,2020-03-13,1,1,1
1994,China,2020-03-13,3180,3180,3180
1995,Denmark,2020-03-13,0,0,0
1996,Finland,2020-03-13,0,0,0
2007,"Korea, South",2020-03-13,66,66,66
1998,Germany,2020-03-13,7,7,7
1999,Greece,2020-03-13,1,1,1
2000,Hungary,2020-03-13,0,0,0
2001,India,2020-03-13,2,2,2
2002,Indonesia,2020-03-13,4,4,4
2003,Iran,2020-03-13,514,514,514
2004,Israel,2020-03-13,0,0,0
2005,Italy,2020-03-13,1266,1266,1266
1997,France,2020-03-13,79,79,79
2050,Norway,2020-03-14,3,3,3
2051,Philippines,2020-03-14,8,8,8
2053,Portugal,2020-03-14,0,0,0
2054,Russia,2020-03-14,0,0,0
2055,South Africa,2020-03-14,0,0,0
2056,Spain,2020-03-14,195,195,195
2057,Sweden,2020-03-14,2,2,2
2061,Tunisia,2020-03-14,0,0,0
2059,Taiwan*,2020-03-14,1,1,1
2060,Thailand,2020-03-14,1,1,1
2049,Netherlands,2020-03-14,12,12,12
2062,Turkey,2020-03-14,0,0,0
2063,US,2020-03-14,58,58,58
2064,United Arab Emirates,2020-03-14,0,0,0
2065,United Kingdom,2020-03-14,28,28,28
2066,Vietnam,2020-03-14,0,0,0
2058,Switzerland,2020-03-14,13,13,13
2048,Mexico,2020-03-14,0,0,0
2052,Poland,2020-03-14,3,3,3
2047,Luxembourg,2020-03-14,1,1,1
2046,"Korea, South",2020-03-14,72,72,72
2028,Australia,2020-03-14,3,3,3
2029,Austria,2020-03-14,1,1,1
2030,Belgium,2020-03-14,4,4,4
2031,Brazil,2020-03-14,0,0,0
2032,Canada,2020-03-14,1,1,1
2034,Denmark,2020-03-14,1,1,1
2035,Finland,2020-03-14,0,0,0
2036,France,2020-03-14,91,91,91
2033,China,2020-03-14,3193,3193,3193
2038,Greece,2020-03-14,3,3,3
2037,Germany,2020-03-14,9,9,9
2044,Italy,2020-03-14,1441,1441,1441
